# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-02-03 12:31:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = ./maud_output-Syn-20230203133142/samples/input_data_train.json
# init = ./maud_output-Syn-20230203133142/samples/inits.json
# random
#   seed = 1234
# output
#   file = /home/hossein/code/Maud/maud_output-Syn-20230203133142/samples/model-20230203133143_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = --include-paths=/home/hossein/code/Maud/src/maud/stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf.1,dgf.2,dgf.3,dgf.4,dgf.5,dgf.6,dgf.7,dgf.8,dgf.9,dgf.10,dgf.11,dgf.12,dgf.13,dgf.14,dgf.15,dgf.16,dgf.17,dgf.18,dgf.19,dgf.20,dgf.21,dgf.22,dgf.23,dgf.24,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_kcat_z.4,log_kcat_z.5,log_kcat_z.6,log_kcat_z.7,log_kcat_z.8,log_kcat_z.9,log_kcat_z.10,log_kcat_z.11,log_kcat_z.12,log_kcat_z.13,log_kcat_z.14,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_km_z.7,log_km_z.8,log_km_z.9,log_km_z.10,log_km_z.11,log_km_z.12,log_km_z.13,log_km_z.14,log_km_z.15,log_km_z.16,log_km_z.17,log_km_z.18,log_km_z.19,log_km_z.20,log_km_z.21,log_km_z.22,log_km_z.23,log_km_z.24,log_km_z.25,log_km_z.26,log_km_z.27,psi_train_z.1,log_conc_enzyme_train_z.1.1,log_conc_enzyme_train_z.1.2,log_conc_enzyme_train_z.1.3,log_conc_enzyme_train_z.1.4,log_conc_enzyme_train_z.1.5,log_conc_enzyme_train_z.1.6,log_conc_enzyme_train_z.1.7,log_conc_enzyme_train_z.1.8,log_conc_enzyme_train_z.1.9,log_conc_enzyme_train_z.1.10,log_conc_enzyme_train_z.1.11,log_conc_enzyme_train_z.1.12,log_conc_enzyme_train_z.1.13,log_conc_enzyme_train_z.1.14,log_conc_unbalanced_train_z.1.1,log_conc_unbalanced_train_z.1.2,log_conc_unbalanced_train_z.1.3,log_conc_unbalanced_train_z.1.4,log_conc_unbalanced_train_z.1.5,log_conc_unbalanced_train_z.1.6,log_conc_unbalanced_train_z.1.7,log_conc_unbalanced_train_z.1.8,log_conc_unbalanced_train_z.1.9,log_conc_unbalanced_train_z.1.10,log_conc_unbalanced_train_z.1.11,log_conc_unbalanced_train_z.1.12,log_conc_unbalanced_train_z.1.13,log_conc_unbalanced_train_z.1.14,km.1,km.2,km.3,km.4,km.5,km.6,km.7,km.8,km.9,km.10,km.11,km.12,km.13,km.14,km.15,km.16,km.17,km.18,km.19,km.20,km.21,km.22,km.23,km.24,km.25,km.26,km.27,kcat.1,kcat.2,kcat.3,kcat.4,kcat.5,kcat.6,kcat.7,kcat.8,kcat.9,kcat.10,kcat.11,kcat.12,kcat.13,kcat.14,psi_train.1,conc_enzyme_train.1.1,conc_enzyme_train.1.2,conc_enzyme_train.1.3,conc_enzyme_train.1.4,conc_enzyme_train.1.5,conc_enzyme_train.1.6,conc_enzyme_train.1.7,conc_enzyme_train.1.8,conc_enzyme_train.1.9,conc_enzyme_train.1.10,conc_enzyme_train.1.11,conc_enzyme_train.1.12,conc_enzyme_train.1.13,conc_enzyme_train.1.14,conc_unbalanced_train.1.1,conc_unbalanced_train.1.2,conc_unbalanced_train.1.3,conc_unbalanced_train.1.4,conc_unbalanced_train.1.5,conc_unbalanced_train.1.6,conc_unbalanced_train.1.7,conc_unbalanced_train.1.8,conc_unbalanced_train.1.9,conc_unbalanced_train.1.10,conc_unbalanced_train.1.11,conc_unbalanced_train.1.12,conc_unbalanced_train.1.13,conc_unbalanced_train.1.14,conc_train.1.1,conc_train.1.2,conc_train.1.3,conc_train.1.4,conc_train.1.5,conc_train.1.6,conc_train.1.7,conc_train.1.8,conc_train.1.9,conc_train.1.10,conc_train.1.11,conc_train.1.12,conc_train.1.13,conc_train.1.14,conc_train.1.15,conc_train.1.16,conc_train.1.17,conc_train.1.18,conc_train.1.19,conc_train.1.20,conc_train.1.21,conc_train.1.22,conc_train.1.23,conc_train.1.24,conc_train.1.25,conc_train.1.26,flux_train.1.1,flux_train.1.2,flux_train.1.3,flux_train.1.4,flux_train.1.5,flux_train.1.6,flux_train.1.7,flux_train.1.8,flux_train.1.9,flux_train.1.10,flux_train.1.11,flux_train.1.12,flux_train.1.13,flux_train.1.14,dgr_train.1.1,dgr_train.1.2,dgr_train.1.3,dgr_train.1.4,dgr_train.1.5,dgr_train.1.6,dgr_train.1.7,dgr_train.1.8,dgr_train.1.9,dgr_train.1.10,dgr_train.1.11,dgr_train.1.12,dgr_train.1.13,dgr_train.1.14,yrep_conc_train.1,yrep_flux_train.1,llik_conc_train.1,llik_flux_train.1,free_enzyme_ratio_train.1.1,free_enzyme_ratio_train.1.2,free_enzyme_ratio_train.1.3,free_enzyme_ratio_train.1.4,free_enzyme_ratio_train.1.5,free_enzyme_ratio_train.1.6,free_enzyme_ratio_train.1.7,free_enzyme_ratio_train.1.8,free_enzyme_ratio_train.1.9,free_enzyme_ratio_train.1.10,free_enzyme_ratio_train.1.11,free_enzyme_ratio_train.1.12,free_enzyme_ratio_train.1.13,free_enzyme_ratio_train.1.14,saturation_train.1.1,saturation_train.1.2,saturation_train.1.3,saturation_train.1.4,saturation_train.1.5,saturation_train.1.6,saturation_train.1.7,saturation_train.1.8,saturation_train.1.9,saturation_train.1.10,saturation_train.1.11,saturation_train.1.12,saturation_train.1.13,saturation_train.1.14,allostery_train.1.1,allostery_train.1.2,allostery_train.1.3,allostery_train.1.4,allostery_train.1.5,allostery_train.1.6,allostery_train.1.7,allostery_train.1.8,allostery_train.1.9,allostery_train.1.10,allostery_train.1.11,allostery_train.1.12,allostery_train.1.13,allostery_train.1.14,phosphorylation_train.1.1,phosphorylation_train.1.2,phosphorylation_train.1.3,phosphorylation_train.1.4,phosphorylation_train.1.5,phosphorylation_train.1.6,phosphorylation_train.1.7,phosphorylation_train.1.8,phosphorylation_train.1.9,phosphorylation_train.1.10,phosphorylation_train.1.11,phosphorylation_train.1.12,phosphorylation_train.1.13,phosphorylation_train.1.14,reversibility_train.1.1,reversibility_train.1.2,reversibility_train.1.3,reversibility_train.1.4,reversibility_train.1.5,reversibility_train.1.6,reversibility_train.1.7,reversibility_train.1.8,reversibility_train.1.9,reversibility_train.1.10,reversibility_train.1.11,reversibility_train.1.12,reversibility_train.1.13,reversibility_train.1.14,keq_train.1.1,keq_train.1.2,keq_train.1.3,keq_train.1.4,keq_train.1.5,keq_train.1.6,keq_train.1.7,keq_train.1.8,keq_train.1.9,keq_train.1.10,keq_train.1.11,keq_train.1.12,keq_train.1.13,keq_train.1.14
-4.1047,0.000186741,0.8,1,3,0,43.7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70074e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85037e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310037,0,0,0,0,-8.87703e-17,0,0,0,0,0,0,0,0,1.03982,0.337332,0.0778056,0.156306,2.78758,0.223111,0.126917,0.254998,0.00700006,0.0124312,0.111432,0.111432,0.86388,0.147316,0.146061,0.125082,0.148142,0.906028,0.86388,0.669767,0.0866733,0.52004,0.0736091,0.501576,0.501576,0.501576,0.501576,27.1,3.3,211.833,399.002,294.999,38.39,0.87,60.0004,12.299,3099.99,84.2,4170.02,0.501576,0.501576,0,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,1.64872,0.7,0.0101048,4.47214,0.0849802,0.0702901,1.14377,0.423168,0.0136,0.3334,29.9695,0.0646179,0.0182677,0.100259,0.100259,0.7,0.0101048,4.47214,0.00827156,0.000234339,0.00927848,0.000167068,0.0849802,0.0702901,1.14377,0.423168,5.93484e-05,0.0639129,0.000592069,0.0155765,0.0136,0.00712329,0.3334,0.639266,29.9695,0.0646179,0.0182677,0.00304485,0.273522,0.100259,0.100259,0.52283,0.52283,0.52283,0.52283,0.52283,0.52283,0.52283,0.52283,0.359147,0.359147,0.163684,0.163684,0.163684,0.359147,150.9,0,-150.9,0,0,0,0,0,-150.9,0,0,0,0,0,0.622743,0.383255,1.04717,-2.49478,0.580278,0.903905,0.998503,0.757908,0.182062,0.0173023,0.635503,0.994715,0.982289,0.00372145,0.916896,0.0150878,0.572996,0.404138,0.0117016,0.0960947,0.00149699,0.000794765,0.00107496,0.00826029,0.364497,0.00528518,0.0177115,0.0428745,0.00117909,0.0359668,0.312469,0.51508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00163895,1,0.000661939,0.633453,0.843166,3.64748e-27,1,2.74162e+26,1,1,1,1,1,2.74162e+26,1,1,1,1,1
-10.9656,0.99789,0.0413388,7,175,0,49.1189,-3.76885,2.22856,-2.4258,-1.91652,2.98111,0.687273,-2.05758,-1.38254,-0.498698,1.44062,1.7016,1.16788,-0.640427,1.35603,6.01178,-2.34205,0.650401,0.327676,-2.21918,2.0715,-1.14357,-3.08616,7.34134,3.34301,-0.406258,0.0735491,0.0658286,-0.066596,0.044995,0.162098,0.00292658,0.180402,0.0406265,0.0362943,-0.0160276,-0.0140264,-0.0179913,-0.0374252,1.9417e-05,0.197124,0.160108,-0.0488812,0.0872447,0.0609852,0.0829749,0.106701,-0.0259564,0.258007,0.141644,0.119221,-0.111239,-0.000572629,0.0793323,0.00593017,0.328802,0.0511038,-0.230559,0.00824537,-0.0541816,0.0787655,0.139832,0.131305,-0.164225,0.10245,-0.0304936,0.0571195,-0.310303,0.0199817,-0.130518,0.186705,-0.0982977,-0.00689873,-0.0252484,0.120016,0.076791,0.0912877,0.168628,0.0215184,0.153954,-0.0659946,-0.024571,-0.370816,0.184946,-0.0978337,0.0881414,-0.227231,0.0909946,0.156691,0.0756553,-0.182471,0.222693,-0.0298421,0.0321929,-0.126336,1.03984,0.379685,0.0856507,0.151788,2.93739,0.231426,0.133396,0.271857,0.00689189,0.0145126,0.121317,0.119695,0.808104,0.147265,0.153181,0.125528,0.18045,0.934239,0.752273,0.673088,0.0839009,0.545207,0.0800514,0.571955,0.425613,0.555687,0.486512,21.2377,3.44889,220.367,383.373,303.072,42.3114,0.871529,66.8594,12.6025,3168.24,83.3942,4135.07,0.492633,0.483151,0.114239,1.20888,1.682,1.44699,1.98716,1.49437,1.63739,1.60761,1.85896,1.78032,1.80631,1.95156,1.68458,1.92313,1.54343,0.702781,0.00701215,5.03769,0.0757319,0.0901069,0.801791,0.462857,0.0147084,0.354057,27.2666,0.0806266,0.0170872,0.106926,0.0778734,0.702781,0.00701215,5.03769,0.00286487,8.94277e-05,0.00258552,7.4092e-05,0.0757319,0.0901069,0.801791,0.462857,1.91161e-05,0.0187729,0.000181089,0.00419912,0.0147084,0.000429725,0.354057,0.210944,27.2666,0.0806266,0.0170872,0.000224171,0.17435,0.106926,0.0778734,0.187754,0.187754,0.187754,0.187754,0.187754,0.187754,0.187754,0.187754,0.115983,0.115983,0.0717716,0.0717716,0.0717716,0.115983,148.098,2.47183,-153.194,-3.6287,3.48643,-0.465258,-0.429348,4.65575,-158.603,-4.61341,-2.95507,-5.74216,0,0,0.664224,0.11086,1.04698,0.330424,0.585889,0.967634,0.999411,0.719126,0.253068,0.0201764,0.865993,0.998489,0.994831,0.00442816,0.915444,0.018231,0.642649,0.649488,0.00731303,0.0323657,0.000588815,0.000246454,0.00041456,0.00271008,0.134007,0.00151063,0.0051694,0.0022906,0.000440997,0.00255324,0.195899,0.246552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00884776,1,0.00403538,0.386712,0.630835,1.12958e-26,0.368918,6.91659e+26,4.3227,0.245002,1.20646,1.18911,0.152863,6.13289e+27,6.431,3.29409,10.14,1,1
-27.9678,0.996622,0.024706,9,511,0,56.3837,1.83971,-1.09742,-1.92751,4.9364,2.81304,2.61073,-3.45294,-0.330679,3.9148,0.631484,2.06565,1.5711,1.68746,3.89081,1.32795,-4.31601,-3.99618,5.20699,-3.61847,1.8629,-1.30853,-1.73679,3.08002,1.68229,-0.756171,0.840218,0.523234,-0.229727,0.253043,-1.34623,-0.407717,-0.36068,0.124101,0.564163,0.981612,0.584282,-0.00944564,0.0370757,1.41378,0.343749,-0.714906,0.545501,-0.760013,-0.669,0.0937436,-0.390528,0.436224,-1.05122,-0.821121,0.123266,0.131563,-0.753365,-1.09346,-0.302272,0.527791,-1.0224,1.09711,-1.33086,0.414821,0.976537,0.278055,-0.686492,0.0102021,0.145191,-0.299646,-0.0866088,-0.420801,-0.320446,0.584436,-1.57245,0.187515,-0.318723,0.180631,-0.782109,-0.0436233,-0.0824571,-0.637602,-0.886617,-0.897264,-0.685102,-0.113661,-0.664542,0.227603,0.807172,-0.697034,0.952864,0.311279,-1.06442,0.374502,1.54839,-0.136429,1.12774,-0.164954,-0.919754,2.42861,0.414602,0.0506667,0.21683,1.76679,0.149347,0.13426,0.201731,0.00909435,0.0066159,0.0680842,0.119986,0.934836,0.0937433,0.0757886,0.104335,0.203333,0.4906,1.66853,0.301392,0.111168,0.934328,0.0869734,0.252463,0.506719,0.579953,0.371708,17.2159,5.4633,289.959,347.627,343.366,17.1167,0.681205,48.3247,13.2498,4348.79,151.739,5920.91,0.496861,0.520521,-0.173218,1.08242,1.19668,2.95777,0.342168,1.98877,1.19875,1.97512,0.754192,1.57834,1.51823,0.871446,0.679351,0.672157,0.831019,0.665228,0.00525003,5.17797,0.219867,0.00986033,5.07323,0.57504,0.00798737,0.448955,66.8337,0.0564239,0.228075,0.0720851,0.0159307,0.665228,0.00525003,5.17797,0.000391285,1.2668e-05,0.0120985,1.02433e-05,0.219867,0.00986033,5.07323,0.57504,2.24831e-05,0.00263342,0.000165174,0.00164285,0.00798737,0.00221579,0.448955,0.073456,66.8337,0.0564239,0.228075,0.00128438,0.0871715,0.0720851,0.0159307,0.050103,0.050103,0.050103,0.050103,0.050103,0.050103,0.050103,0.050103,0.0366868,0.0366868,0.0134162,0.0134162,0.0134161,0.0366868,153.167,-4.05086,-151.102,-10.3091,6.45821,-3.65085,0.275853,-2.56287,-160.54,3.72179,-2.9922,1.94635,0,0,0.721821,-0.324205,1.01472,0.677642,0.775167,0.992336,0.999942,0.931686,0.0382403,0.0098231,0.962762,0.998625,0.998246,0.00151754,0.895971,0.0129796,0.672249,0.855054,0.00268868,0.00766354,5.84202e-05,0.000421222,7.33706e-05,0.00244183,0.0372385,0.00137472,0.00175428,0.0105932,0.00010146,0.0137108,0.232118,0.1083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00052454,1,0.000243268,0.173066,0.783126,1.46177e-27,5.12531,2.97476e+26,64.0007,0.0738768,4.36152,0.894684,2.81203,1.33961e+28,0.22281,3.34379,0.456032,1,1
-45.8286,0.992709,0.0185892,7,151,1,72.7495,3.98765,1.4229,-2.77084,5.77088,1.51044,1.88319,-3.29334,-0.0377723,2.58524,-2.12238,3.13929,1.73614,1.84041,3.94952,1.5421,-7.49364,-4.77303,4.06917,0.743444,2.68966,-1.14363,-3.63138,3.7206,1.57463,-0.0141699,0.160176,0.695059,0.116067,0.200343,0.585489,0.543167,0.772095,1.27571,0.246736,-0.81512,-1.15619,0.551339,-0.0910381,-0.929392,1.29346,0.0090234,-0.589158,2.86743,-0.0117929,1.53296,-0.943494,-0.575421,1.71136,0.095648,0.107205,-0.605783,-1.40076,-2.5768,0.41018,1.37697,0.958028,0.0351979,0.513329,-0.256877,0.642419,-0.800491,0.126385,-0.945525,0.849647,-0.806493,0.000373094,-1.11073,0.482053,-0.030595,-0.138471,0.318826,-0.363467,1.79279,-0.660507,0.293584,-1.06622,-1.66219,0.261884,0.158285,-0.309613,-0.116814,-0.0212341,1.68181,-0.611224,1.08035,-0.501873,0.281949,-1.67413,-0.574252,-1.77122,-1.06291,-1.73072,0.482671,0.360315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-45.5631,0.899994,0.0155277,3,10,1,85.4375,3.94248,1.44041,-2.77333,5.74884,1.48405,1.89754,-3.25104,0.0484987,2.58027,-2.0818,3.15606,1.74949,1.8139,3.95392,1.52428,-7.53409,-4.73422,3.99095,0.781215,2.68985,-1.16402,-3.6245,3.73384,1.54413,0.00261794,0.205602,0.718188,0.125094,0.203179,0.582081,0.505874,0.773234,1.24738,0.230164,-0.860011,-1.15583,0.532712,-0.0690544,-0.944369,1.275,0.0393772,-0.591052,2.90276,-0.0113715,1.51724,-0.910169,-0.575667,1.71434,0.135084,0.0979354,-0.571789,-1.43247,-2.52867,0.438331,1.34264,0.942671,0.0944532,0.498877,-0.259053,0.660458,-0.81974,0.129864,-0.904426,0.834653,-0.812286,0.0553358,-1.07952,0.49518,-0.036514,-0.128388,0.322019,-0.377335,1.74377,-0.667853,0.262095,-1.01458,-1.66923,0.297534,0.110631,-0.32779,-0.149999,-0.0240786,1.6808,-0.576966,1.07899,-0.497601,0.264937,-1.71202,-0.579663,-1.77001,-1.02466,-1.7467,0.506106,0.343643,0.590037,0.724926,0.0796657,0.109638,15.9081,0.221594,0.315412,0.147696,0.0049556,0.034772,0.12084,0.118177,0.612997,0.0623709,0.0320347,0.16271,0.331541,1.59507,0.914252,0.903482,0.0741963,0.772924,0.0450118,0.571131,0.203025,1.15564,0.222621,27.1426,3.73327,325.939,430.102,333.245,54.4371,1.17852,95.4203,25.9961,3559.06,50.2589,2084.28,0.854458,0.468109,0.110672,0.560165,2.70521,1.58961,1.45007,2.27509,1.13051,9.42878,0.845478,2.14276,0.59775,0.310605,2.22006,1.84159,1.18793,0.650493,0.00986789,13.1982,0.0430743,1.47,0.525405,0.549376,0.00577801,0.210343,11.9814,0.0233377,0.000366047,0.27588,0.199346,0.650493,0.00986789,13.1982,0.000853633,2.26613e-05,0.00314328,5.70744e-05,0.0430743,1.47,0.525405,0.549376,9.09919e-06,0.00117567,0.000157046,0.00117732,0.00577801,0.210748,0.210343,0.767297,11.9814,0.0233377,0.000366047,0.00338785,0.276179,0.27588,0.199346,0.107068,0.107068,0.107068,0.107068,0.107068,0.107068,0.107068,0.107068,0.106779,0.106779,0.000289508,0.000289508,0.000289508,0.106779,148.493,-7.03812,-150.487,-7.68036,10.2384,-6.6514,-0.633316,-2.42964,-164.693,6.81654,-7.78501,-0.888604,0,0,0.571267,0.205443,0.979922,0.591404,0.469245,0.989398,0.999793,0.130971,0.219386,0.0506494,0.990365,0.998673,0.998083,0.00434439,0.984312,0.0443162,0.351814,0.390715,0.00704197,0.0106016,0.00020665,0.000171672,0.000141221,0.00173978,0.00963535,0.00132714,0.00191692,0.203352,1.85455e-05,0.051705,0.170125,0.259419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00024682,1,1.21006e-06,0.00108146,0.740197,9.63319e-27,17.1039,2.3204e+26,22.1623,0.0160772,14.6332,1.2911,2.66488,7.15319e+28,0.0639332,23.118,1.43115,1,1
-48.5346,0.996812,0.0105214,8,323,1,92.2142,2.49097,0.648903,-3.31088,7.66195,1.7791,1.78954,-1.86439,-1.90972,3.16437,0.799193,0.956975,3.59128,3.50087,4.53485,0.527338,-8.2009,-4.84744,1.23523,0.0955737,3.05918,2.56758,-1.77248,3.63012,1.04282,0.186229,-0.111931,-1.44267,-0.883844,-0.824439,-0.928658,0.933055,1.27261,0.0936299,2.12938,-0.381128,-0.742359,-1.10047,0.237898,-0.0986176,0.962471,-0.0924282,0.461657,1.07699,-0.701685,0.161245,-0.0473405,0.918238,0.320547,0.0723189,-0.363852,-1.44569,0.246304,0.0529051,1.01203,-0.0534187,0.412772,0.229104,1.35716,-0.462713,0.25276,0.876722,-0.279092,0.390313,-1.33936,0.67812,-0.38262,-1.31651,-1.53348,-1.31579,-0.938609,-0.436709,1.79902,0.637071,-1.75153,1.57435,1.69484,-0.76365,-2.70958,-0.615581,-0.61122,-0.285747,-0.988789,0.558043,-0.560041,1.01888,-0.0892217,2.11519,-0.996569,0.548378,-0.281816,-0.930069,1.42908,0.62184,-1.23259,0.980082,0.600974,0.0736082,0.206192,5.31945,0.146446,0.13981,0.247856,0.0121443,0.0150675,0.116374,0.0895777,0.36286,0.170777,0.150772,0.229566,0.143469,1.16065,0.99118,1.51206,0.0656618,0.605201,0.124562,0.379427,0.74105,0.131419,0.98819,30.3037,3.08565,89.1387,234.783,179.883,21.9903,1.52283,128.756,13.0097,11123.1,66.9883,2671.14,0.166882,0.636289,-0.765241,0.441974,0.355767,0.442291,0.644933,1.06534,9.9644,3.11762,0.286066,7.95938,8.97853,0.768242,0.109746,0.890849,0.894742,0.598277,0.00381428,6.40561,0.0439415,1.24096,0.994861,3.40035,0.00826298,0.515474,25.899,0.0256381,0.44776,0.347733,0.00852141,0.598277,0.00381428,6.40561,0.0022114,0.00016759,0.00125786,2.9185e-05,0.0439415,1.24096,0.994861,3.40035,1.81952e-06,0.000790166,7.79368e-05,0.000111795,0.00826298,0.00118337,0.515474,0.0168933,25.899,0.0256381,0.44776,0.00117027,0.348497,0.347733,0.00852141,0.0320183,0.0320183,0.0320183,0.0320183,0.0320183,0.0320183,0.0320183,0.0320183,0.0318929,0.0318929,0.000125433,0.000125434,0.000125451,0.0318929,152.111,-9.19373,-150.89,-8.72801,5.61345,-5.89226,-2.2769,-4.00751,-164.476,3.11906,-9.43818,-4.41126,0,0,0.620266,-0.0609231,0.738957,0.688054,0.617034,0.970833,0.999188,0.105529,0.199406,0.0245624,0.993256,0.999131,0.999692,0.00845846,0.978278,0.0193561,0.418809,0.879377,0.0023906,0.0291666,0.000812127,0.000211455,0.000167079,0.000146122,0.00674409,0.000869291,0.000307998,0.00787102,2.43734e-06,0.00778219,0.384668,0.11304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.05724e-05,1,5.49826e-05,0.00219369,0.495575,2.23763e-27,40.8095,2.73009e+26,33.8194,0.103875,10.773,2.50563,5.03644,6.55383e+28,0.284141,45.0391,5.92737,1,1
